мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
юйрнбецхм юло 2лк ╧5 мхйнлед;3.0;243.144;328.24;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб 625лц ра ╧15;2.0;344.85;413.49;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюкэцхм 50% 2лк юло ╧10;1.0;78.82;105.1;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бемрнкхм ющп 200днг;1.0;134.31;160.3;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бемрнкхм ющп 200днг;1.0;134.31;160.3;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй люгэ 1% 30ц юйпх;2.0;34.36;44.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
днйрнп лнл люгэ 20ц;2.0;83.71;113.0;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
хмднлерюжхм люгэ 40ц анкц;1.0;46.09;59.89;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюонрем ра ╧56;2.0;233.44;281.25;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
люцме-б6 ра ╧50;1.0;582.17;582.17;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхкэцюллю 2лк юло ╧5;2.0;213.18;287.79;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пханйяхм 200лц ра ╧50;3.0;14.18;19.09;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмхйнкд ра ╧10;1.0;71.39;93.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхярелю д/оеп п-пнб;5.0;12.41;16.75;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэтюяюкюгхм 500лц ра ╧50;3.0;251.47;299.57;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ухкюй тнпре йюокх 100лк;1.0;418.22;564.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж хло 5лк;100.0;4.13;5.57;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
днкнаеме цекэ рсаю 50ц;2.0;265.76;346.6;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхйкюб онп д/ясяо 125лц+31,25лц/5лк;2.0;98.67;118.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цеоюпхм люгэ 25ц мхфтюпл рсаю;1.0;50.05;67.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
апнлцейяхм 8лц ра ╧50;2.0;11.07;14.9;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
лшкн децръпмне 90ц яюл;1.0;12.64;18.32;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюцнжек 12лц ра ╧10;3.0;173.25;215.61;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпел деряйхи яб 40ц;1.0;22.66;32.85;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлахкхоем п-п д/хм 2лк юло ╧5;1.0;106.37;143.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрюкх ефедм скэрпю янтр ╧20 е-20;1.0;38.21;38.21;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц ра ╧20;1.0;38.06;52.24;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюспхм 4% 10лк цк йюокх тк-йюо;2.0;6.42;11.13;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ютнаюгнк 10лц ра ╧60;2.0;263.56;355.8;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пекюйянгюм (бюкепхюмю тнпре) 0,55ц ра ╧20;1.0;133.4;133.4;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпхярю 12,5лц ра ╧30;1.0;130.93;130.93;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхц 400лц ра ╧20;1.0;132.55;158.73;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхжхм тнпре ра ╧20 щбюкюп;1.0;45.21;65.77;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
GILLETTE 2 апхрбш ндмнпюг ╧5;1.0;84.27;84.27;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлкндхохм 10лц ра ╧30 нгнм;1.0;10.6;14.29;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
югюпцю 5лк цк йюокх тк-й;1.0;842.6;942.42;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яюктерйх EURON CARE нр опнкефмеи ╧64;2.0;83.86;121.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
апхк гекем п-п 1% йп-бхмр 25лк;2.0;9.9;12.69;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнлхжхм 500лц йюоя ╧3;5.0;72.6;89.41;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
целюрнцемйю йкюяяхвеяйюъ 40ц б цкюгспх;1.0;7.34;10.64;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дпноях кедемжш гелкъмхйю 3,25ц;1.0;7.29;10.57;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхлерюгхдхм лб 35лц ра ╧60;1.0;103.43;137.85;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щбекхм ой рнмхй цксанйннвхы ю/аюй 200лк;1.0;101.93;101.93;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
опхыеойю д/осяр 1564 яйюгйю мю жеонвйе;1.0;42.68;42.68;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
мспнтем 200лц ра ╧10;2.0;64.35;79.43;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяеорнк 480лц ра ╧28;1.0;85.25;102.11;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяеорнк 480лц ра ╧28;1.0;85.25;102.11;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхмйюя аюкл люгэ тк 25ц;1.0;76.58;76.58;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цсррюкюйя 5лц ра ╧20;1.0;217.55;217.55;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
хпхдю ь-мэ нррем ьнйнкюд я юлюперрн;1.0;49.57;66.91;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхлахйнпр 160/4,5лйц онп 60днг;1.0;1304.37;1488.37;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернмюк 100лц ра ╧20;1.0;178.62;214.14;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлапнаеме 30лц ра ╧20;1.0;138.43;181.16;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юптюгерхм яанп 50ц;1.0;26.25;35.43;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
анпн окчя 20/25ц гекемши;1.0;29.0;42.04;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмш м-йю 25лк;2.0;6.98;9.42;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхопняюк люгэ 50ц;1.0;190.19;256.75;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюлтнпмне люякн 10% 30лк;1.0;5.29;7.14;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнтехм аемгнюр Na ра ╧6;5.0;26.23;34.22;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюгнкбюм 30лц ра ╧20;1.0;190.08;256.6;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кносую йнпмх 50ц;1.0;24.75;33.41;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
оепяхйнбне люякн 25лк лхппю;1.0;13.93;20.2;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
охурнбне люякн 25лк;1.0;9.76;14.15;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пеоеимне люякн я йп оепжел 100лк;1.0;20.76;30.1;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхтюлохжхм 150лц йюоя ╧20;1.0;21.84;21.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яемюде ра ╧20;25.0;21.1244;26.53;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рхлюкхм 10лц тк ╧10;2.0;383.18;544.12;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
сйпною окндш 50ц;1.0;19.22;25.94;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
жепсйюк 2лк юло ╧10;1.0;203.25;244.69;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
вхярнрек рпюбю 50ц;2.0;27.43;37.03;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмюл 10лц ра ╧20;3.0;52.3;65.17;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
жетрпхюйянм онп тк 1ц;20.0;11.3807;14.2;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
вепедю рпюбю т/о ╧20;1.0;24.86;33.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн пнглюпхм 10лк;1.0;27.31;54.0;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пеоеимне люякн 100лк лхппю;1.0;16.92;24.53;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рхгхм йяхкн 0,1% яопеи 10лк;1.0;91.3;110.81;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рюбюмхй 500лц ра ╧5;1.0;539.78;651.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
унтхрнк п-п 20ц/100лк 120лк;1.0;278.14;377.38;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхмонрпнохк йюоя ╧60;1.0;174.65;235.77;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхгхмнрнм 10лц ра ╧28;1.0;119.16;142.67;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхмонжерхм 5лц ра ╧30;1.0;30.24;37.79;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яокюр нонкюяй йнлокхр 340лк;1.0;94.97;132.21;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щб GLIC BIO юкнщ йп д/псй х мнцреи 100лк;1.0;58.3;58.3;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цейянпюк ра д/пюяя ╧20;1.0;116.38;157.11;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
репюкхдфем 0,005 ра ╧50;1.0;519.52;690.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
мннрпнохк 800лц ра ╧30;1.0;226.73;274.73;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
индю п-п 5% 25лк;5.0;9.71;13.1;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмгхярюк-о ра ╧20;1.0;59.41;73.75;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ямсо яопеи 0,1% 15лк;5.0;101.27;121.07;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тнйсяхм 0,4лц йюоя ╧90;1.0;1012.5;1155.17;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкэтюцюм п цк йюо 0,15% 5лк т/й;1.0;506.55;683.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхлеохпхд 4лц ра ╧30 тюпляр;1.0;272.25;367.53;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
онвевмши вюи т/о ╧20 гднпнбэе;1.0;27.69;37.38;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
репахмютхм йпел 1% 15ц бепрейя;1.0;51.93;67.78;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкемдскю/мнцнрйх жберйх 50ц гднпнбэе;1.0;32.29;43.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюрйх мм ╧10;3.0;4.543;6.58;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюлхьйх лскэрх+ феб оюяр 2,4ц ╧60;1.0;416.54;603.98;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 2у500 рйюм ням яюпеорю;1.0;22.33;30.14;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кейюпэ йпел д/псй пецемеп юкнщ 50лк;1.0;83.43;120.97;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
CAMERA епьхй д/аср-й ╧2 10087;1.0;79.09;114.68;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхлерюгхдхм 20лц ра ╧30;1.0;19.25;25.98;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юупнлхм йпел нраек д/кхжю 45лк;1.0;76.55;110.99;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпюмдюйяхм 50лц ра ╧60;1.0;550.06;715.07;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс ьеппх-йнкю 30ц;1.0;28.1;40.74;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
к-рхпнйяхм 100лйц ра ╧100;1.0;127.77;153.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясоеп якхл рх йксамхйю т/о ╧30;1.0;46.79;67.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхюгнкхм 50лц дп ╧10;1.0;30.24;40.82;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмюопхкхм 0,01 ра ╧50;1.0;9.42;11.66;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюмдюф смцю ясоеп ╧7 РЮК 110-120 АЕД 129-137;1.0;284.57;384.16;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкепхюмш щй-р 0,02 ра ╧50 анпхя;10.0;40.81;55.09;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкнйнпдхм 20лк;1.0;97.75;131.96;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюптюпхм 2,5лц ра ╧100;1.0;100.54;125.84;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
бндю дер юл-лю 5к (я 1-ни медекх);1.0;59.38;67.86;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй 3лк юло ╧5 ут;1.0;46.57;57.63;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхопняоюм 1лк юло ╧1;1.0;177.98;214.29;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
фюмхм дп ╧21;1.0;804.21;1045.47;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
хлоюгю ра ╧20;1.0;327.47;442.08;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюререп тнкеъ ╧20;1.0;48.26;65.15;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернпнк 10лц ра ╧20;10.0;36.03;45.4;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмрпюйрсаейя цекэ 20ц;1.0;480.04;648.05;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
люцмхъ яскэтюр юло 10,0 ╧10;1.0;23.14;28.63;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнбюкхя 15лц юло ╧3;1.0;494.34;667.35;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплндхохм 10лц ра ╧30;1.0;602.55;687.78;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
охйюлхкнм 50лц ра ╧30;1.0;68.53;92.51;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
онвевмши вюи 50ц;1.0;25.79;34.81;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX CLASSIC ╧3;1.0;76.45;103.2;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
опхяшойю деряйюъ 40ц яхмрег;1.0;18.21;24.58;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
осяршьйю "аюанвйю" я йнкэжнл хмд союй;3.0;11.92;16.09;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тсйнпжхм п-п 25лк;1.0;26.46;35.72;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тспюднмхм 50лц ра ╧10;1.0;46.97;63.4;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхярнм ра ╧100;2.0;259.99;350.98;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьюлосмэ яеангнк о/оепу 100лк;1.0;217.97;316.05;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнкхжхм 400лц ра ╧10;3.0;109.34;147.6;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юрепнйкетхр йюоя ╧30;2.0;150.32;217.96;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
нтрюкэлнтепнм тк-йюо 10лк;1.0;241.01;325.36;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюмхгнм п-п 1% 20лк;1.0;55.97;75.55;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ аюйреп 2,3у7,2;15.0;1.54;2.07;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмгюяхо онп 5ц ╧10 кхлнм;1.0;163.35;220.52;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхрпхорхкхм 25лц ра ╧50 якнбюйхъ;1.0;53.46;66.73;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яслюлед 100лц/5лк онп д/ясяо;1.0;190.85;229.26;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щцхкнй 25лц ра ╧60;3.0;102.74;124.04;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц ра ╧10;2.0;22.45;27.77;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнярэ лерюк пецск бшя соя;1.0;486.09;656.22;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тнятнцкхб йюоя ╧50;1.0;422.73;514.59;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
щярпнбщк ра ╧30;1.0;326.27;473.09;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йпюямши йнпемэ 500лц ра ╧60;1.0;251.93;365.29;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю юб йксамхйю 2,8ц;1.0;18.62;26.99;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюкнопхелмхй юасжек-й ╧5;1.0;315.45;425.85;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхкэрпсл-ярх 0,4ц ра ╧50;1.0;189.84;256.28;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк ра ╧20;10.0;97.02;130.97;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яеорнкере мен ъакнйн оюяр ╧18;1.0;104.39;140.92;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнохйюлхд 1% цк йюокх 10лк;5.0;93.5;113.02;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлахкхоем п-п д/хм 2лк юло ╧10;2.0;189.95;256.43;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
южхонк 10лкм йне йюоя ╧30;1.0;254.76;343.92;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
меахкер 5лц ра ╧28;1.0;805.53;1047.18;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
меахкер 5лц ра ╧28;1.0;807.3;1049.48;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 2у500;1.0;21.34;28.8;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дерпюкейя 500лц ра ╧60;1.0;1335.05;1735.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмгхмнпл тнпре 20000 ра ╧30;1.0;183.81;223.97;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясоеп якхл рх люкхмю т/о ╧30;1.0;43.23;62.68;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахдно 10лц ра ╧28;1.0;196.68;237.19;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхкрхюгел 90лц ра ╧30;1.0;114.53;154.61;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цкхтнплхм 500лц ра ╧60;1.0;101.64;122.04;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 4у500;1.0;38.94;52.56;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
йн-щйятнпф 10лц+160лц+ ра 12,5лц ╧28;1.0;1932.15;2511.79;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
рхгхм йяхкн ахн 0,1% яопеи 10лк;1.0;157.19;191.41;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кньюд яхкю а-л-цекэ д/рекю 500лк;1.0;355.25;515.11;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
тхрнкюйя 0,5ц ра ╧40;1.0;192.21;278.7;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ямсо яопеи 0,05% 15лк;1.0;120.45;144.74;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
янкоюдехм тюяр пюярб ра ╧8;1.0;92.05;124.26;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс тпсйрнбне юяянпрх 90/100ц;1.0;34.24;49.64;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
ярпеояхкя лед+кхлнм ра ╧24 хмремяхб;1.0;241.06;325.43;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлнйяхжхккхм 500лц йюоя ╧20;2.0;54.23;67.1;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кхднйюхм 10% яопеи 50лк (38ц) бхюк;1.0;307.12;370.51;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпсах оьемхжю Dr DiaS пюярнпноью 200ц;1.0;28.93;39.05;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
юдфхйнкд окчя люгэ 20ц;1.0;23.6;31.85;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнгнкэйю йпел-аюкэгюл 15лк;1.0;50.57;73.32;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюцпхк 75лц ра N30;1.0;316.03;380.95;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю аепел йкхюакс жхтп хмдхйюрнп япнйю;1.0;207.94;280.71;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнткняхм 400лц йюоя ╧30;1.0;386.25;460.15;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 5у500;1.0;49.72;67.12;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейяюрнапнор цк йюокх 5лк тк-й;1.0;147.41;199.0;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
цпхоотепнм 10000ле/лк яопеи мюг 10лк;1.0;278.85;340.19;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
дейяоюмремнк люгэ 5% 25ц;1.0;70.19;94.75;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ лнг 2у10 яюкхонд;1.0;30.8;41.57;2015-02-03 00:00:00.00; ннн "тХПЛЮ цхяя";;
