мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
оемрнбхр ра ╧50;4.0;45.43;61.33;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
охпюмрек ясяо 15лк хмдхъ;4.0;27.38;33.88;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX ROMANTIC/юпнлю L ╧3;1.0;80.47;106.84;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
пебюкцхм ра ╧20;1.0;64.08;87.16;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
пеоеимне люякн 100лк мюр люя/ гек днй;2.0;27.2;39.43;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхн гюлемхрекэ яюуюпю ╧300;1.0;50.71;68.45;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхпдюксд 2лц ра ╧30;2.0;203.2;242.83;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр-онкняйх юййс-вей юйрхб ╧50;1.0;692.49;906.0;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпхунонк 250лц ра ╧20;1.0;67.43;81.49;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнйяепсрхм 2% цекэ 40ц бпюлед;5.0;31.06;41.93;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
спнкнцхв яанп т/о ╧20 тхрнметпнк йпц;1.0;55.07;74.34;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
тксжхмюп люгэ 15ц;1.0;170.89;232.97;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
тсмцнрепахм йпел 1% 15ц;1.0;238.34;320.92;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
убны рпюбю 50ц;1.0;25.36;34.23;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
вепедю рпюбю 75ц;1.0;20.87;28.17;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьюктеи кхяр т/о 1,5ц ╧20;1.0;28.75;38.81;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щкхйяхп юкрюияйхи 250лк;1.0;141.19;190.6;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щкхйяхп делхднбяйхи 250лк;1.0;135.71;183.2;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щлнйяхохм цк йюо тк 5лк;4.0;97.81;133.21;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюцейяюк 10лц ра ╧10;1.0;41.84;52.02;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк 10лц яб ╧10 онкэью;1.0;31.59;39.3;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
деон-опнбепю 150лц/лк тк 3,3лк;10.0;206.59;246.35;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахяюйндхк ра ╧40 кюрбхъ;1.0;26.57;32.88;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюярнпнбне люякн 30лк;1.0;33.61;45.37;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхцебхднм ра ╧21;1.0;178.53;241.01;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмютепнм ра ╧20;1.0;149.37;203.57;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гхпрей йюокх 10лк;1.0;281.66;341.84;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
хпсмхм 100лц йюоя ╧14;1.0;618.09;803.51;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йюпдхнлюцмхк 150лц ра ╧30;1.0;122.8;166.17;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрюкэяхд яб ╧10;1.0;277.75;374.96;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхрпняопеи 1% тк 10лк;1.0;81.29;97.9;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
аная лед кхлнм ╧10;1.0;13.9;20.15;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюрюдхм 10лц ра ╧10;4.0;6.52;8.07;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм мюр оп-р деряйхи ра ╧10;1.0;182.48;250.08;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм мюр оп-р деряйхи ра ╧10;1.0;181.58;249.18;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ясопюдхм ра ьхо ╧10;1.0;234.14;327.65;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щкебхр опнмюрюкэ ра ╧30;1.0;430.43;601.17;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ремнрем ра ╧40;1.0;149.78;203.98;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпецю д/вхяр гса опнр ра ╧30;1.0;165.79;240.39;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюаюйр 0,05% цк йюокх 10лк;1.0;270.77;365.53;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
онкхтеоюм 10ц оюй ╧10;1.0;86.09;116.22;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цепахнм яхпно оепбнжберю 150лк;2.0;201.7;275.73;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
княэнм яюкхж д/всб йнфх 100лк;1.0;51.2;74.24;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
жхрнткюбхм ра ╧50;1.0;276.82;380.57;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юйпхдепл яй люгэ 15ц;1.0;130.35;175.97;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гнпейя 250лц+10лц йюоя ╧2;1.0;145.52;200.57;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гнкнрни ся мр нрк янкеи 75лк;1.0;69.62;100.94;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмрепнтспхк 200лц йюоя ╧16;2.0;276.95;374.77;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опхяшойю деряйюъ 40ц пнлюьйю тхрнпня;1.0;11.99;17.38;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюянаей 50лйц/д 200д мюг яопеи;3.0;160.82;192.39;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
щяякхбеп тнпре йюоя ╧30;1.0;241.01;325.36;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мюрсперрн бхр лскэр люкхмю ра 39ц;1.0;38.81;56.27;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
реяр мю аепел EVITEST ╧2;1.0;93.68;128.35;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр онмхф яюу ╧60;1.0;98.36;134.14;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюдъцю 5ц;1.0;8.18;11.86;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлахкхоем п-п д/хм 2лк юло ╧10;1.0;185.79;250.81;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юднмхя-апнл ра ╧20;1.0;59.33;80.09;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ рйюм 2у500;1.0;21.45;28.95;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
HALLS кедемжш лемр-щбйюк нпхцхмюк ╧9;1.0;26.28;38.1;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
HALLS кедемжш лед-кхлнм ╧9;1.0;26.28;38.1;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмгхмнпл тнпре 20000 ра ╧10;1.0;77.74;92.62;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цекнлхпрнк 120лц йюоя ╧20;1.0;192.1;259.28;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
пюярнпноью 350лц ра ╧50;1.0;38.02;55.12;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
акнйрпюм 0,05 ра ╧30;1.0;148.39;177.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
ялейрю онп 3ц оюй ╧1 юоекэяхм;30.0;10.0523;12.89;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмгхмнпл 10000 йюоя ╧21;1.0;113.63;137.92;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гюфхбхрекэ аюкэгюл д/пюм 30лк;1.0;51.2;74.24;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнретхйя йпел тхйяхпсчыхи 40лк юкнщ;1.0;179.29;267.01;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхпдюксд лп 6лц йюоя ╧30;1.0;499.92;598.13;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
оемгхрюк ра ╧100;2.0;133.82;159.89;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
сяонйнхр яанп ╧3 т/о ╧20 тхрняедюм;1.0;47.27;63.81;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюйрхмер ра ╧28;1.0;718.85;956.07;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
мхоепрем 5лц ра ╧30;1.0;130.27;155.65;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йкнрпхлюгнк 100лц бюц ра ╧6 онкэью;2.0;41.66;51.82;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерхкспюжхк яб ╧10 мхфтюпл;1.0;53.02;72.39;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
репахмютхм йпел 1% 30ц бепрейя;1.0;98.16;133.9;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йеоопю 500лц ра ╧30;1.0;1583.89;1811.32;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юйскхи фхп йп-аюкэг янцп лспюб й-рю/яюаек д/р 75лк;1.0;59.14;85.75;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюптюпхм 2,5лц ра ╧50 мхйнлед;1.0;94.95;113.63;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
тпнлхкхд смн 500лц ра ╧7;1.0;253.22;307.33;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цеоюгнкнм яб N10;2.0;149.24;201.47;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
гь аюкэг-нонк сйпео ксй бнк 170лк;1.0;84.83;123.0;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
якегхм цк йюо 15лк тк;1.0;144.65;195.27;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюдъцю+юпмхйю цекэ 100лк менцюкем/NEOG;1.0;47.95;69.53;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ мен 10лк оюй ╧20;1.0;228.17;310.57;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
яхкйнтхйя кеий-пэ онкхл 1у500;1.0;11.55;15.59;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
нлмхрся 50лц ра ╧10;1.0;194.15;267.63;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
бхрюрейю оюмремнк-яопеи оемю 90лк;1.0;149.73;217.1;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
яскэяемю оюярю 2% 75лк;1.0;85.44;123.88;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
оюмцпнк 10000ед йюоя ╧20;1.0;237.27;285.58;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цебхяйнм 2-е деиярб ра феб ╧16 лърю;1.0;146.85;198.24;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
очпе тпсрн мъмъ йюосярю жбермюъ/йюаювйх 80ц я 5л;1.0;31.44;35.93;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
очпе тпсрн мъмъ ъакнйн/ршйбю 80ц я 5л;1.0;31.44;35.93;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йернопнтем цекэ 2,5% 30ц;2.0;47.55;64.19;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс люью х ледбедэ асйбш 100ц;1.0;48.51;70.33;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 3у250 SFM;1.0;23.03;31.09;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO спюцюм ╧1;1.0;46.23;62.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю PLATINO ьрнпл ╧1;1.0;46.23;62.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш яхрюаеккю сяш ьнйнкюдм всдн ╧1;1.0;26.62;35.93;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
цнмюк-т 5лйц/75ле тк ╧1+пюярб;3.0;1016.84;1158.06;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
хялхцем 70лц ра N10;1.0;442.84;597.41;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
аюпясвхи фхп 200лк лхпнккю;1.0;142.45;215.0;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
юмрхцпхоохм люйя кхлнм-лед онп ╧12;1.0;296.55;296.55;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
лернрпейяюр 2,5лц ра ╧50 бюкемрю;1.0;177.84;212.76;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнпбюкнк ра ╧20;10.0;94.71;127.85;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
днпгнор 2% 5лк цк йюокх тк-йюо;1.0;296.76;356.55;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
цепанрнм 70% 100лк;50.0;12.2;16.46;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
ьопхж хло 1лк;40.0;2.17;2.92;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
теъ срк-01 "екюр";1.0;2734.9;3555.36;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
охлютсжхм 100лц бюц яб ╧3;1.0;243.73;291.53;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
югхрпнлхжхм 250лц йюоя ╧6 бепр;1.0;34.98;44.11;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
к-рхпнйяхм 100лйц ра ╧100;2.0;130.45;156.24;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
пеоеимне люякн 100лк мюр люя/ гек днй;2.0;27.2;39.43;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
щмрепнтспхк 100лц йюоя ╧30;1.0;245.85;332.69;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
репю-ткч кюп ра ╧20 лемрнк;1.0;142.92;195.59;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
юкреи яхпно 125лк;2.0;28.35;37.78;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
юлхйяхм 125лц ра ╧6;1.0;505.56;615.2;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
аем-цеи йпел 50ц;1.0;192.86;257.05;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
анпмюъ й-рю п-п 25лк;5.0;6.21;8.38;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
дхйкнтемюй люгэ 1% 30ц юйпх;1.0;38.72;52.27;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
к-рхпнйяхм 50лйц ра ╧50;1.0;85.58;102.17;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
мнплндхохм 10лц ра ╧30;1.0;609.92;693.25;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
онднпнфмхй кхяр 50ц;1.0;31.07;41.94;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
онпньнй гсамни лърмши 75ц/140лк;1.0;15.69;22.75;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
опхяшойю деряйюъ 40ц яхмрег;2.0;16.68;22.51;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнретхйя йпел тхйяхпсчыхи 40лк;2.0;173.46;251.51;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпсах оьемхжю 200ц ахнйнп;1.0;29.58;39.93;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
нрпсах пнфэ 200ц;3.0;31.99;43.18;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
тепбейя онп ╧8 я яюу;1.0;235.07;317.34;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
щбйюкхорю м-йю 25лк;1.0;6.33;8.54;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
яокюр г/о юйрхб 100лк;1.0;71.33;101.85;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
рсъ дм люякн 20лк;1.0;178.2;240.56;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
опегепбюрхбш CONTEX LIGHTS ╧12;1.0;287.1;388.5;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
ахтхтнпл йюоя ╧30;3.0;346.61;467.92;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмгюяхо онп 5ц ╧5 ялнпндхмю;1.0;96.36;130.08;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрмше оюкнвйх ╧200 юлекхъ;1.0;18.44;26.73;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
кнпюрюдхм 10лц ра ╧10;11.0;6.76;8.36;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
ремнрем ра ╧40;1.0;147.29;198.84;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
рпнярэ лерюк пецск бшя соя;1.0;409.52;552.85;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
асяйноюм 10лц ясоо пейр ╧10;1.0;281.71;380.3;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
д-п рюияя кед ьюктеи юоекэяхм 50ц;1.0;72.87;102.2;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
лхц 400лц ра ╧10;1.0;67.32;80.56;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
онлюдю ю/ц UV-т лърю 4ц;1.0;22.54;32.68;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнлокхбхр Caд3 ра ╧30;1.0;90.87;123.9;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-4 юккеъ хярнвмхйнб яр 0,5к;2.0;25.68;37.23;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмреимеп я йпшь 125лк;4.0;7.58;10.23;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
юяйнпахмнбюъ й-рю я яюу + кхлнм ра ╧10;1.0;4.4;6.38;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхмейнкэ ра ╧40;1.0;90.53;136.24;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
цхдпнйнпрхгнм 0,5% цк люгэ 5ц пняяхъ;2.0;27.07;35.19;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюкхднк 50лц йюоя ╧40;1.0;39.27;53.01;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
яноекйю окюяршпэ ╧4;1.0;143.9;199.05;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмхйнкд онп 5ц ╧10 кхлнм;1.0;141.79;191.41;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
юклюцекэ мен 170лк;2.0;141.63;191.89;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнвеопхелмхй деряйхи/оедхюрп 200лк;9.0;10.26;13.67;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
лерхкспюжхк люгэ 10% 25ц мхфтюпл;1.0;41.14;55.75;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
янй люкшьюл ъакнйн/бхьмъ 0,2к я 5л;1.0;16.61;18.98;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрю тюянбюммюъ 100ц юлекхъ;1.0;19.4;26.25;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-17 якюбъмнбяйюъ/нбй ощр 1,5к;1.0;44.12;63.97;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-17 якюбъмнбяйюъ/нбй ебпн яр 0,5к;6.0;34.27;49.69;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
дюмжхк 0,3% 5лк цк/сьм йюокх т-й;1.0;141.98;169.68;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
йнмреимеп я йпшь 125лк яреп/хмд со;1.0;8.47;11.43;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
пебюкцхм 5лк юло ╧5;1.0;79.15;108.75;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
кеийнокюяршпэ 4у250 SFM;1.0;32.6;44.01;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
бюрю тюянбюммюъ 50ц елекэъм;1.0;7.95;10.73;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
опняршмх EURON SOFT щйярпю 60у90 ╧5;1.0;102.9;138.91;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
лнвеопхелмхй 2к MERIDIAN DGM;2.0;36.17;48.2;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-2 юккеъ хярнвмхйнб яр 0,5к;1.0;25.68;37.23;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-2 юккеъ хярнвмхйнб ощр 1,5к;1.0;28.89;41.89;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
еяяемрсйх-17 юккеъ хярнвмхйнб ощр 1,5к;3.0;28.89;41.89;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
пхмнрюияя йпел пнлюьйю оюмремнк 7ц;1.0;49.914;72.37;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
нпцюмхй ьно яйпюа д/р апюг йнте 250лк;1.0;194.76;194.76;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
опнйкюдйх мм о/пнднб мнплюк ╧12;1.0;102.12;102.12;2015-02-04 00:00:00.00; ннн "тХПЛЮ цхяя";;
люмферю CUFF LDA (25-36ял);1.0;378.0;510.3;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
охлютсйнпр йпел 15ц;1.0;441.76;588.9;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
рнмнлерп LD-71ю (S) бярп ярер;1.0;616.0;800.79;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
щтхпмне люякн кхлнм 10лк;1.0;24.19;35.03;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
люплекюд тпс рпсанвйю юяянпрх 35ц;2.0;14.95;21.67;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
кюа опхпндш йпел йнгэе лнкнй д/к дм 75лк;1.0;47.43;68.76;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
окюрйх аеккю ╧10 ащах ущоох;2.0;6.003;8.7;2015-02-06 00:00:00.00; ннн "тХПЛЮ цхяя";;
