Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Метопролол-ратиофарм 100мг №30 таб. ;20.0;40.88;50.1;2015-02-10 00:00:00.00;Фармкомплект; Merckle;ГЕРМАНИЯ
Тромбо асс 100мг №100 таб.п/кишечнораст/пл/о ;10.0;130.24;156.4;2015-02-10 00:00:00.00;Фармкомплект; Lannacher/G.L.Pharma Gmbh;АВСТРИЯ
Флемоклав солютаб 250+62,5мг №20 таб.дисперг. ;2.0;395.96;474.6;2015-02-10 00:00:00.00;Фармкомплект; Astellas Pharma Europe;НИДЕРЛАНДЫ
Экзодерил 1% 10мл р-р фл. ;5.0;504.38;615.4;2015-02-10 00:00:00.00;Фармкомплект; Globopharm/Sandoz;АВСТРИЯ
Энам 10мг №20 таб. ;6.0;51.94;63.8;2015-02-10 00:00:00.00;Фармкомплект; Dr.Reddy's;ИНДИЯ
Лавомакс таблетки покрытые оболочкой 125 мг №10 ;2.0;698.84;807.1;2015-02-10 00:00:00.00;Ирвиндва; НИЖФАРМ;Россия
Одестон таблетки 200 мг №50 ;3.0;420.31;512.8;2015-02-10 00:00:00.00;Ирвиндва; Пабяницкий фармацевтический завод Польфа;Польша
Омнитус сироп 0,8 мг/мл №1 ;6.0;117.08;142.9;2015-02-10 00:00:00.00;Ирвиндва; Хемофарм;Сербия
РеНю МультиПлюс раствор для обработки и хранения контактных линз фл.240 мл №1 ;3.0;201.78;247.0;2015-02-10 00:00:00.00;Ирвиндва; Bausch & Lomb;Соединенные Шта
Снуп спрей для назального применения 0,05 % №1 ;10.0;115.35;139.6;2015-02-10 00:00:00.00;Ирвиндва; Урсафарм Арцнаймиттель ГмбХ;Германия
Супракс капсулы 400 мг №6 ;3.0;645.01;748.3;2015-02-10 00:00:00.00;Ирвиндва; Джазира Фармасьютикал Индастриз;Саудовская Арав
Флемоклав Солютаб таблетки диспергируемые 125 мг+31,25 мг №20 ;2.0;258.1;311.8;2015-02-10 00:00:00.00;Ирвиндва; Астеллас Фарма Юроп Б.В.;
Авелокс 400мг таб. п/о №5;2.0;727.76;829.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Лактобактерин 5доз №10 фл;5.0;137.61;167.9;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Пропеллер pore vacuum гель д/умывания от черных точек фл. 200мл ;2.0;79.91;103.9;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Народные Промыслы ООО;Россия
Пяткашпор гель-крем для стоп туб 15 гр ;3.0;129.8;168.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Эманси Лаборатория ЗАО;Россия
Седальгин плюс таб. №20 ;5.0;169.95;207.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Balkanpharma-Dupnitza AD;Болгария
Актовегин гель 20% 20г Никомед;3.0;140.03;170.9;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Алмагель А сусп фл 170мл;10.0;152.9;186.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Аскорил таб. №20 ;3.0;218.02;266.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Glenmark Pharma;Индия
Батончик фруктовый доктор фрут  д/детей маша и медведь визио-бар 25г ;20.0;18.88;24.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Фарм-Про ООО;Россия
Валентина дикуля бальзам массажный п/заболеваниях суставов туба 100мл ;3.0;117.87;153.3;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; ООО КоролевФарм;Россия
Валентина дикуля гель-бальзам при болях в поянице радикулин туба 100мл ;5.0;121.54;158.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; ООО "КоролёвФарм" RU;Россия
Валерианы  эк-т таб. п/о 0,02г №50 ;77.0;36.85;49.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Борисовский завод;Беларусь
Витамин Е капс. 100мг №30;3.0;101.97;124.5;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Витрум Бьюти №60 тб.;1.0;692.45;803.3;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Виферон мазь д/мест. и нар. прим. 40 000ме/г туба алюмин 12г №1 ;5.0;135.96;163.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Ферон;Россия
Гевискон таб. жев. №16 мятные ;5.0;121.11;147.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Гепатромбин Г мазь 20г;3.0;160.16;195.5;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Глицин 0.1г Таб. Х50 Биотики;100.0;25.19;31.2;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Глюкофаж лонг таб. пролонг. д-я 750мг №30 ;1.0;296.23;354.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Мерк Сантэ с.а.с. FR;Франция
Глюкофаж таб. п/о плён. 500мг №60 ;3.0;148.61;177.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Merck Sante s.a.s.;Франция
Гомеовокс таб.п/о гомеопатические 300мг №60 ;3.0;179.52;219.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Boiron Laboratoires;Франция
Динамико таб. п/о плён. 100мг №4 ;3.0;711.92;826.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Плива Хрватска д.о.о. HR;Хорватия
Дюрекс презервативы real fee №3 ;3.0;138.16;169.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; ССЛ Интернешнл ПиЭЛСИ GB;Соединенное кор
Изопринозин таб. 500 мг №20 ;1.0;452.32;551.9;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Лузомедикамента-Техническое фармацевтическое общество;Португалия
Индовазин гель 45г;6.0;180.07;219.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Кальцемин Адванс  №60 тб. п/о;3.0;438.79;535.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Кардиомагнил форте 150мг  №100 тб. Никомед;10.0;258.72;315.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Карсил форте капс. 90мг №30 ;2.0;260.81;318.2;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Sopharma AD;Болгария
Клиндацин супп. ваг. 100мг №3 ;3.0;458.7;559.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Акрихин;Россия
Коделак нео таб. с модиф.высв. п/о плен. 50мг №10 ;6.0;101.64;124.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Компид пластырь от натоптышей средний №6 ;2.0;176.77;215.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Johnson & Johnson/Coloplast A/С;Франция
Кром-аллерг капли гл. 2% фл.-капельница 10мл №1 ;3.0;55.99;69.5;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; К.О.Ромфарм Компани С.р.Л.;Румыния
Курносики термометр китенок (арт. 19111) ;1.0;86.01;112.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Мир Детства;Россия
Лориста таб. п/о плён. 100мг №60 ;3.0;458.15;557.2;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Магнелис b6 таб. п/о №50 ;3.0;234.96;286.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; ОАО Фармстандарт-УфаВИТА;Россия
Масло персиковое с вит-антиоксидантным комплексом №1 30мл ;5.0;63.0;82.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Аспера ООО;Россия
Мастофит "эвалар" таб. №100 ;3.0;156.94;204.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Эвалар;Россия
Мирамистин р-р д/местн. прим. 0,01% фл. 150мл с распылителем ;10.0;275.88;336.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Инфамед;Россия
Мовалис таб. 15мг №10 ;3.0;397.32;484.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Boehringer Ingelheim Ellas A.E;Греция
Мыло фьери дея (fiori dea) кусковое "зеленый чай" 200г №1 (бумага) ;1.0;178.44;232.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Tema Laboratorio di Ricerca Italia S.r.l.;Италия
Мыло фьери дея (fiori dea) кусковое "красный чай" 200г №1 (бумага) ;1.0;178.44;232.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Tema Laboratorio di Ricerca Italia S.r.l.;Италия
Мыло фьери дея (fiori dea) кусковое "лаванда" 200г №1 (бумага) ;1.0;178.44;232.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Tema Laboratorio di Ricerca Italia S.r.l.;Италия
Мыло фьери дея (fiori dea) кусковое "роза" 200г №1 (бумага) ;1.0;178.44;232.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Tema Laboratorio di Ricerca Italia S.r.l.;Италия
Мыло фьери дея (fiori dea) кусковое "цветочный микс" 200г №1 (бумага) ;1.0;178.44;232.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Tema Laboratorio di Ricerca Italia S.r.l.;Италия
Назол Бэби 0.125% назальные капли 15мл Фл. Б;5.0;124.08;151.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Нормобакт пор. пак.-саше 3гр №10 (бад) ;5.0;261.96;340.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Медана Фарма А.О.;Польша
Нурофен для детей сусп. д/приема внутрь (апельсиновая) 100мг/5мл фл. 150мл ;5.0;162.14;195.5;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Нурофен форте 400мг Таб. Х12;10.0;84.48;101.5;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Нурофен экспресс капс. 200мг №20 ;5.0;201.41;244.2;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Баннер Фармакапс Европа БВ;Нидерланды
Нурофен экспресс форте капс. 400мг №20 ;1.0;326.37;395.3;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Океанол капс. №30 (бад) ;5.0;144.42;187.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Фора-Фарм ООО/ КоролевФарм;Россия
Окупрес Е 0.5% 5мл гл. кап.;10.0;42.46;52.3;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Пектусин м таб. №10 ;20.0;23.1;31.2;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Татхимфармпрепараты;Россия
Природная помощь сироп шиповника и боярышника фл. 250мл (бад) ;2.0;55.59;83.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Багира ООО;Россия
Сироп клюква на фруктозе 250мл ;2.0;72.57;94.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Астромар;Россия
Сироп черника на фруктозе 250мл ;2.0;72.11;93.8;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Астромар;Россия
Стрепсилс мед+лимон  №24;5.0;150.04;183.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Стрепсилс мед/лимон таб. д/рассас. №36 ;3.0;208.45;254.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Тенорик 50/12.5мг №28 тб.;5.0;148.39;181.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Тест-полоски к глюкометру "сателлит плюс" (экспресс-измерителю) №25 ;3.0;176.14;215.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Элта ЗАО;Россия
Тиберал тб 500мг N10;1.0;458.48;559.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Тиогамма 600мг №30 тб.;1.0;841.61;960.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Умная эмаль средство "бриллиантовая основа" с вит. а и е фл. 15мл ;1.0;70.8;93.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Frenchi  Products;Соединенные шта
Упсарин  500мг №16 ш/т;5.0;121.77;148.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Флебодиа 600 таб. п/о плен. 600мг №30 ;2.0;816.42;947.1;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Laboratoires Innothera/Innothera Chouzy;Франция
Фраутест тест на овуляцию и беременность уп. 5+2 шт ;1.0;302.94;369.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Axiom GmbH;Германия
Фромилид уно таб. пролонг. д-я п/о плен. 500мг №14 ;2.0;479.05;579.6;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Фромилид уно таб. пролонг. д-я п/о плен. 500мг №7 ;5.0;261.25;315.3;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Хлорпротиксен  50мг таб. №30;5.0;215.05;262.4;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Хондроксид мазь 5% 30г Нижфарм;5.0;271.81;331.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек";;
Циклоферон таб. п/о к/ш раств. 150мг №50 ;1.0;650.32;749.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Полисан;Россия
Эвиналь шампунь с экстр. плаценты д/жирных волос фл. 400мл ;1.0;176.87;230.0;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Эвиналь ООО;Россия
Эналаприл таб. 20мг №20 ;30.0;12.65;15.7;2015-02-10 00:00:00.00; ЗАО ЦВ "Протек"; Озон ООО;Россия
Дезал таб. п/о плен. 5мг №30 ;1.0;280.39;342.1;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Актавис ЛТД MT;Мальта
Детралекс таб. покрытые плёночной оболочкой 500мг №60 ;3.0;1310.76;1520.5;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Servier/Сердикс;Россия
Джонсонс беби присыпка 200г ;1.0;130.98;171.0;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Johnson & Johnson (Таиланд);Таиланд
Клерасил ультра гель д/умывания фл. 150мл ;1.0;192.8;250.7;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Reckitt Benckiser  France S.A;Франция
Ксарелто таб. п/о плен. 20мг №28 ;1.0;2660.02;3035.5;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Bayer Schering Pharma A.G.;Германия
Ломфлокс 400мг таб. №5  Ipca;1.0;406.78;491.4;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек";;
Микардис таб. 40мг №14 ;1.0;425.04;518.6;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Boehringer Ingelheim;Германия
Називин 0.025% 10мл Никомед;10.0;99.11;121.0;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек";;
Нипертен таб.п/о плён. 2,5 мг №100 ;1.0;219.45;264.3;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Новинет таб. №21;3.0;358.49;437.4;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек";;
Отофа капли ушные 2,6% фл. 10мл в компл. с пипеткой ;3.0;164.45;198.2;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Bouchara Laboratoires;Франция
Офтальмоферон 10мл гл. капли;3.0;238.37;290.9;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек";;
Розарт таб. п/о плён. 10 мг №30 ;2.0;444.4;542.2;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Актавис ЛТД MT;Мальта
Симбикорт турбухалер пор. д/ингал. дозированный 160/4,5 мкг/доза 60доз ингалятор №1 ;2.0;1293.93;1477.9;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; АстраЗенека/ ЗиО-Здоровье;Швеция
Тамоксифен таб. 20мг №30 ;5.0;170.94;205.3;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Orion Corporation/Фармакор;Россия
Флемоклав солютаб таб. дисперг. 875мг+125мг №14 ;3.0;490.49;587.1;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Астеллас Фарма Юроп Б.В.;Нидерланды
Цераксон р-р для в/в и в/м введ 500мг 4мл №5 ;2.0;639.65;728.7;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Феррер Интернасьональ С.А.;Испания
Эвиплан тест д/опред. овуляции №5 +1 тест на беременность ;2.0;303.27;370.0;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Helm Pharmaceuticals Gmbh;Германия
Азопт капли гл. 1% фл-кап. 5мл №1 ;2.0;519.09;633.3;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; S.A. Alcon-Couvreur n.v.;Бельгия
Биопарокс аэр. д/инг. дозир. 0,125мг/инг. 400 инг. фл. 10мл №1 ;5.0;420.2;512.7;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Эгис Фармасьютикалс Лтд;Венгрия
Вазобрал Таб. Х30;1.0;984.61;1142.2;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек";;
Глюкофаж лонг таб. пролонг. д-я 500мг №60 ;2.0;404.14;483.1;2015-02-11 00:00:00.00; ЗАО ЦВ "Протек"; Merck Sante s.a.s.;Франция
Лизобакт таб д/расс х 30 ;20.0;225.72;275.4;2015-02-11 00:00:00.00;ЗАО Роста; Bosnalijek - Босния и Герцеговина;Босния и Герце
Оксилик капс х 20 БАД ;5.0;251.93;327.6;2015-02-11 00:00:00.00;ЗАО Роста; WOERWAG Pharma - Германия;Германия
